"","X","DateTime","Inj","V1","V2","V3","V4","V1_adjusted","V2_adjusted","V3_adjusted","V4_adjusted","Flux_1","Flux_2","ppt_mm"
"2907",2185,2019-07-17 23:55:00,"No",2150,2085,1897.5,547.5,3199.03420006863,3102.31921262469,2823.33367192103,814.637778854685,NA,NA,0
"2908",2186,2019-07-17 23:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2909",2187,2019-07-18 00:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.23,NA,0
"2910",2188,2019-07-18 00:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2911",2189,2019-07-18 00:10:00,"No",2170,2120,1917.5,547.5,3227.8456906169,3153.47136594831,2852.25535104051,814.398855121085,NA,NA,0
"2912",2190,2019-07-18 00:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2913",2191,2019-07-18 00:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.15,NA,0
"2914",2192,2019-07-18 00:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2915",2193,2019-07-18 00:25:00,"No",2195,2155,1947.5,532.5,3264.83947348521,3205.34353774971,2896.70837112184,792.039644478758,NA,NA,0
"2916",2194,2019-07-18 00:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917",2195,2019-07-18 00:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.25,NA,0
"2918",2196,2019-07-18 00:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2919",2197,2019-07-18 00:40:00,"No",2205,2165,1937.5,547.5,3279.86388864954,3220.36522400283,2881.96656882471,814.387972351756,NA,NA,0
"2920",2198,2019-07-18 00:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2921",2199,2019-07-18 00:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.26,NA,0
"2922",2200,2019-07-18 00:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2923",2201,2019-07-18 00:55:00,"No",2210,2190,1942.5,542.5,3287.7004852807,3257.94753971255,2889.75483830668,807.0486485361,NA,NA,0
"2924",2202,2019-07-18 00:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2925",2203,2019-07-18 01:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.44,NA,0
"2926",2204,2019-07-18 01:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2927",2205,2019-07-18 01:10:00,"No",2240,2175,1957.5,567.5,3332.06444374978,3235.37507373025,2911.83756635723,844.172576708928,NA,NA,0
"2928",2206,2019-07-18 01:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2929",2207,2019-07-18 01:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.4,NA,0
"2930",2208,2019-07-18 01:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2931",2209,2019-07-18 01:25:00,"No",2250,2220,1967.5,557.5,3346.88996387223,3302.26476435394,2926.66933507494,829.284957715009,NA,NA,0
"2932",2210,2019-07-18 01:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2933",2211,2019-07-18 01:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.48,NA,0
"2934",2212,2019-07-18 01:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2935",2213,2019-07-18 01:40:00,"No",2255,2205,1972.5,562.5,3354.6591512976,3280.27646501605,2934.39697380688,836.80522066736,NA,NA,0
"2936",2214,2019-07-18 01:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2937",2215,2019-07-18 01:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.33,NA,0
"2938",2216,2019-07-18 01:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2939",2217,2019-07-18 01:55:00,"No",2265,2220,1972.5,557.5,3369.53776627365,3302.59330734106,2934.39878321182,829.367463442631,NA,NA,0
"2940",2218,2019-07-18 01:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2941",2219,2019-07-18 02:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.53,NA,0
"2942",2220,2019-07-18 02:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2943",2221,2019-07-18 02:10:00,"No",2295,2220,1997.5,547.5,3413.83466540649,3302.2714410468,2971.30054211306,814.411537825732,NA,NA,0
"2944",2222,2019-07-18 02:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2945",2223,2019-07-18 02:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.35,NA,0
"2946",2224,2019-07-18 02:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2947",2225,2019-07-18 02:25:00,"No",2300,2250,2032.5,557.5,3421.20130077585,3346.82735945464,3023.30071470735,829.269445731538,NA,NA,0
"2948",2226,2019-07-18 02:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2949",2227,2019-07-18 02:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.66,NA,0
"2950",2228,2019-07-18 02:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2951",2229,2019-07-18 02:40:00,"No",2305,2255,2027.5,572.5,3429.50266114148,3355.10997868722,3016.62327352033,851.796214101301,NA,NA,0
"2952",2230,2019-07-18 02:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2953",2231,2019-07-18 02:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,0
"2954",2232,2019-07-18 02:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2955",2233,2019-07-18 02:55:00,"No",2340,2295,2057.5,567.5,3482.58514237033,3415.6123511709,3062.1448420628,844.601311237249,NA,NA,0
"2956",2234,2019-07-18 02:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2957",2235,2019-07-18 03:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.77,NA,0
"2958",2236,2019-07-18 03:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2959",2237,2019-07-18 03:10:00,"No",2340,2305,2052.5,567.5,3482.26271273765,3430.17758669243,3054.42060593762,844.523115161803,NA,NA,0
"2960",2238,2019-07-18 03:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961",2239,2019-07-18 03:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.53,NA,0
"2962",2240,2019-07-18 03:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2963",2241,2019-07-18 03:25:00,"No",2370,2320,2067.5,552.5,3526.28026481181,3451.88616639806,3076.19596940862,822.054787471953,NA,NA,0
"2964",2242,2019-07-18 03:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2965",2243,2019-07-18 03:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.72,NA,0
"2966",2244,2019-07-18 03:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2967",2245,2019-07-18 03:40:00,"No",2365,2325,2087.5,572.5,3519.23439123454,3459.71245649907,3106.30096900723,851.907690901384,NA,NA,0
"2968",2246,2019-07-18 03:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969",2247,2019-07-18 03:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.84,NA,0
"2970",2248,2019-07-18 03:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2971",2249,2019-07-18 03:55:00,"No",2385,2340,2077.5,577.5,3549.08766822934,3482.12374996086,3091.50089339474,859.370284445469,NA,NA,0
"2972",2250,2019-07-18 03:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2973",2251,2019-07-18 04:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.67,NA,0
"2974",2252,2019-07-18 04:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2975",2253,2019-07-18 04:10:00,"No",2405,2345,2092.5,572.5,3578.53150228859,3489.2542090922,3113.54560022406,851.854172582211,NA,NA,0
"2976",2254,2019-07-18 04:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2977",2255,2019-07-18 04:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.65,NA,0
"2978",2256,2019-07-18 04:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2979",2257,2019-07-18 04:25:00,"No",2410,2365,2102.5,572.5,3585.37556073809,3518.42871416829,3127.90544251113,851.71265913799,NA,NA,0
"2980",2258,2019-07-18 04:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981",2259,2019-07-18 04:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.82,NA,0
"2982",2260,2019-07-18 04:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2983",2261,2019-07-18 04:40:00,"No",2430,2365,2132.5,567.5,3614.6070929797,3517.92007197407,3172.07803530008,844.152068010691,NA,NA,0
"2984",2262,2019-07-18 04:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2985",2263,2019-07-18 04:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.71,NA,0
"2986",2264,2019-07-18 04:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2987",2265,2019-07-18 04:55:00,"No",2415,2360,2137.5,567.5,3592.2338094396,3510.42310156416,3179.46160152263,844.137758532908,NA,NA,0
"2988",2266,2019-07-18 04:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2989",2267,2019-07-18 05:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.76,NA,0
"2990",2268,2019-07-18 05:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2991",2269,2019-07-18 05:10:00,"No",2435,2375,2142.5,577.5,3621.77931033878,3532.53628831811,3186.71957798802,858.964086948929,NA,NA,0
"2992",2270,2019-07-18 05:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993",2271,2019-07-18 05:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.76,NA,0
"2994",2272,2019-07-18 05:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2995",2273,2019-07-18 05:25:00,"No",2455,2395,2152.5,577.5,3650.87471038609,3561.64762988785,3201.02151287416,858.810649795505,NA,NA,0
"2996",2274,2019-07-18 05:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2997",2275,2019-07-18 05:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.84,NA,0
"2998",2276,2019-07-18 05:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"2999",2277,2019-07-18 05:40:00,"No",2460,2435,2152.5,562.5,3656.9543516846,3619.79018144391,3199.83505772403,836.193830415687,NA,NA,0
"3000",2278,2019-07-18 05:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3001",2279,2019-07-18 05:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.81,NA,0
"3002",2280,2019-07-18 05:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3003",2281,2019-07-18 05:55:00,"No",2485,2415,2187.5,577.5,3693.99347935428,3589.93732500628,3251.75482337525,858.463273371066,NA,NA,0
"3004",2282,2019-07-18 05:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3005",2283,2019-07-18 06:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.73,NA,0
"3006",2284,2019-07-18 06:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3007",2285,2019-07-18 06:10:00,"No",2470,2405,2172.5,587.5,3671.81311755879,3575.18645657041,3229.56032303501,873.356358933519,NA,NA,0
"3008",2286,2019-07-18 06:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3009",2287,2019-07-18 06:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.82,NA,0.1
"3010",2288,2019-07-18 06:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3011",2289,2019-07-18 06:25:00,"No",2485,2415,2162.5,582.5,3693.21565842027,3589.18141452111,3213.91503474199,865.71352958946,NA,NA,0
"3012",2290,2019-07-18 06:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3013",2291,2019-07-18 06:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.82,NA,0
"3014",2292,2019-07-18 06:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3015",2293,2019-07-18 06:40:00,"No",2520,2405,2167.5,582.5,3744.50379817729,3573.62366453031,3220.71904069416,865.545024777092,NA,NA,0
"3016",2294,2019-07-18 06:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3017",2295,2019-07-18 06:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.87,NA,0
"3018",2296,2019-07-18 06:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3019",2297,2019-07-18 06:55:00,"No",2490,2415,2172.5,592.5,3700.13196998045,3588.6822118485,3228.32799388856,880.453089242335,NA,NA,0
"3020",2298,2019-07-18 06:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3021",2299,2019-07-18 07:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,0
"3022",2300,2019-07-18 07:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3023",2301,2019-07-18 07:10:00,"No",2470,2420,2177.5,582.5,3669.91656260896,3595.62675364927,3235.32118019474,865.476274380453,NA,NA,0
"3024",2302,2019-07-18 07:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3025",2303,2019-07-18 07:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.73,NA,0.1
"3026",2304,2019-07-18 07:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3027",2305,2019-07-18 07:25:00,"No",2455,2395,2147.5,582.5,3646.31827347409,3557.20255192278,3189.60020052367,865.165130060552,NA,NA,0.1
"3028",2306,2019-07-18 07:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3029",2307,2019-07-18 07:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.82,NA,0
"3030",2308,2019-07-18 07:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3031",2309,2019-07-18 07:40:00,"No",2430,2360,2127.5,587.5,3608.51642887507,3504.56739594451,3159.30810799659,872.429383524321,NA,NA,0.1
"3032",2310,2019-07-18 07:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3033",2311,2019-07-18 07:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.75,NA,0.1
"3034",2312,2019-07-18 07:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
"3035",2313,2019-07-18 07:55:00,"No",2425,2365,2117.5,577.5,3600.28405296256,3511.20485989957,3143.75318851473,857.38723323129,NA,NA,0.1
"3036",2314,2019-07-18 07:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3037",2315,2019-07-18 08:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.73,NA,0.1
"3038",2316,2019-07-18 08:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3039",2317,2019-07-18 08:10:00,"No",2380,2315,2092.5,572.5,3533.8484025291,3437.33573607347,3106.9654547446,850.053869936096,NA,NA,0.1
"3040",2318,2019-07-18 08:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3041",2319,2019-07-18 08:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.63,NA,0.1
"3042",2320,2019-07-18 08:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3043",2321,2019-07-18 08:25:00,"No",2345,2290,2067.5,577.5,3482.36010572432,3400.68428234912,3070.26845142219,857.596145439572,NA,NA,0.1
"3044",2322,2019-07-18 08:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3045",2323,2019-07-18 08:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.53,NA,0
"3046",2324,2019-07-18 08:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1
"3047",2325,2019-07-18 08:40:00,"No",2320,2275,2042.5,562.5,3444.72203726624,3377.90630809513,3032.69170737772,835.196614638906,NA,NA,0
"3048",2326,2019-07-18 08:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3049",2327,2019-07-18 08:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.59,NA,0
"3050",2328,2019-07-18 08:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3051",2329,2019-07-18 08:55:00,"No",2260,2225,1982.5,552.5,3355.23413288189,3303.27254232841,2943.25295063644,820.250822308515,NA,NA,0
"3052",2330,2019-07-18 08:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3053",2331,2019-07-18 09:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.59,NA,0
"3054",2332,2019-07-18 09:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3055",2333,2019-07-18 09:10:00,"No",2230,2195,1972.5,562.5,3312.33866939623,3260.351291177,2929.86010106908,835.511435666089,NA,NA,0.1
"3056",2334,2019-07-18 09:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3057",2335,2019-07-18 09:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.52,NA,0
"3058",2336,2019-07-18 09:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3059",2337,2019-07-18 09:25:00,"No",2195,2145,1962.5,557.5,3262.75087401847,3188.42853064675,2917.15197733997,828.694128594668,NA,NA,0
"3060",2338,2019-07-18 09:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3061",2339,2019-07-18 09:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.41,NA,0
"3062",2340,2019-07-18 09:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3063",2341,2019-07-18 09:40:00,"No",2160,2110,1922.5,537.5,3213.22692275041,3138.84666990897,2859.92072175355,799.58771804553,NA,NA,0
"3064",2342,2019-07-18 09:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3065",2343,2019-07-18 09:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.23,NA,0
"3066",2344,2019-07-18 09:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3067",2345,2019-07-18 09:55:00,"No",2135,2070,1887.5,527.5,3178.28029309359,3081.51766121955,2809.83796403473,785.265974054739,NA,NA,0
"3068",2346,2019-07-18 09:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3069",2347,2019-07-18 10:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.19,NA,0
"3070",2348,2019-07-18 10:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3071",2349,2019-07-18 10:10:00,"No",2090,2040,1847.5,532.5,3112.95201559517,3038.47947933691,2751.76021474262,793.132511150444,NA,NA,0
"3072",2350,2019-07-18 10:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3073",2351,2019-07-18 10:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.15,NA,0
"3074",2352,2019-07-18 10:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3075",2353,2019-07-18 10:25:00,"No",2065,2020,1817.5,522.5,3078.34629021685,3011.26368340825,2709.39195276955,778.90360127763,NA,NA,0
"3076",2354,2019-07-18 10:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3077",2355,2019-07-18 10:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,2.05,NA,0
"3078",2356,2019-07-18 10:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3079",2357,2019-07-18 10:40:00,"No",2015,1965,1807.5,522.5,3005.97370243929,2931.38378426461,2696.4255420144,779.464644925324,NA,NA,0
"3080",2358,2019-07-18 10:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3081",2359,2019-07-18 10:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.98,NA,0
"3082",2360,2019-07-18 10:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3083",2361,2019-07-18 10:55:00,"No",1995,1945,1777.5,517.5,2977.40208621682,2902.78048004597,2652.79809937363,772.333623868272,NA,NA,0
"3084",2362,2019-07-18 10:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3085",2363,2019-07-18 11:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.78,0.13,0
"3086",2364,2019-07-18 11:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.61,0
"3087",2365,2019-07-18 11:10:00,"No",1945,1885,1742.5,502.5,2905.71406362784,2816.0776400712,2603.19113412417,750.705047286885,NA,0.48,0
"3088",2366,2019-07-18 11:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3089",2367,2019-07-18 11:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.71,0.57,0
"3090",2368,2019-07-18 11:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.66,0
"3091",2369,2019-07-18 11:25:00,"No",1905,1875,1702.5,497.5,2850.78148977579,2805.88729308641,2547.74566212246,744.49542843226,NA,0.57,0
"3092",2370,2019-07-18 11:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3093",2371,2019-07-18 11:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.68,NA,0
"3094",2372,2019-07-18 11:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,0
"3095",2373,2019-07-18 11:40:00,"No",1870,1825,1677.5,487.5,2800.95542499338,2733.55275433846,2512.62177830288,730.195598761643,NA,0.43,0
"3096",2374,2019-07-18 11:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3097",2375,2019-07-18 11:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.59,0.36,0
"3098",2376,2019-07-18 11:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.31,0
"3099",2377,2019-07-18 11:55:00,"No",1830,1800,1632.5,487.5,2741.87600406028,2696.92721710847,2445.96315662754,730.417787966878,NA,0.34,0
"3100",2378,2019-07-18 11:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3101",2379,2019-07-18 12:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.61,NA,0
"3102",2380,2019-07-18 12:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19,0
"3103",2381,2019-07-18 12:10:00,"No",1790,1785,1622.5,492.5,2683.00855692134,2675.5141196115,2431.94490704183,738.202075018859,NA,0.64,0
"3104",2382,2019-07-18 12:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3105",2383,2019-07-18 12:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.57,0.64,0
"3106",2384,2019-07-18 12:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.04,0
"3107",2385,2019-07-18 12:25:00,"No",1775,1750,1607.5,492.5,2663.41452847057,2625.90164778789,2412.07822789659,739.003749448878,NA,0.58,0
"3108",2386,2019-07-18 12:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3109",2387,2019-07-18 12:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.5,-0.14,0
"3110",2388,2019-07-18 12:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0
"3111",2389,2019-07-18 12:40:00,"No",1760,1720,1597.5,487.5,2646.25621058692,2586.11402398267,2401.92857750716,732.982899239274,NA,0.97,0
"3112",2390,2019-07-18 12:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3113",2391,2019-07-18 12:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.44,0.95,0
"3114",2392,2019-07-18 12:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.88,0
"3115",2393,2019-07-18 12:55:00,"No",1735,1710,1562.5,477.5,2611.34187687159,2573.71447230572,2351.71278536707,718.683427208176,NA,0.92,0
"3116",2394,2019-07-18 12:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3117",2395,2019-07-18 13:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.34,-0.08,0
"3118",2396,2019-07-18 13:05:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0
"3119",2397,2019-07-18 13:10:00,"No",1710,1685,1532.5,477.5,2574.68942003132,2537.04776184372,2307.43364689941,718.955671383014,NA,0.28,0
"3120",2398,2019-07-18 13:12:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3121",2399,2019-07-18 13:15:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.28,-0.12,0
"3122",2400,2019-07-18 13:20:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0
"3123",2401,2019-07-18 13:25:00,"No",1685,1670,1532.5,467.5,2538.28586774467,2515.68985111786,2308.55969870546,704.242518202156,NA,0.18,0
"3124",2402,2019-07-18 13:27:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3125",2403,2019-07-18 13:30:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.41,0.16,0
"3126",2404,2019-07-18 13:35:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.17,0
"3127",2405,2019-07-18 13:40:00,"No",1675,1635,1502.5,467.5,2525.31690934973,2465.01083390258,2265.24695898387,704.827256788657,NA,-0.1,0
"3128",2406,2019-07-18 13:42:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3129",2407,2019-07-18 13:45:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.38,0.01,0
"3130",2408,2019-07-18 13:50:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"3131",2409,2019-07-18 13:55:00,"No",1655,1640,1487.5,487.5,2498.86204903368,2476.21375251676,2245.95607126139,736.069636799951,NA,0.16,0
"3132",2410,2019-07-18 13:57:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3133",2411,2019-07-18 14:00:00,"No",NA,NA,NA,NA,NA,NA,NA,NA,1.31,0.2,0
